state,county,fips,total_votes,Democrat,Other,Republican,Green,Libertarian,pct_dem,pct_rep,pct_other,pct_green,pct_libertarian,leading_party,poor_fair_health,adult_smoking,adult_obesity,poor_physical_health_days,poor_mental_health_days,excessive_drinking,pct_below_18,pct_above_65,pct_nonhispanic_black,pct_native_american,pct_hispanic,pct_females,pct_nonproficient_english,diabetes_prevalence,physical_inactivity,pct_pacific_islander,pct_asian,pct_nonhispanic_white,severe_housing_issues,food_insecurity,social_associations,insufficient_sleep,frequent_physical_distress,frequent_mental_distress,homeownership,urban_rural_desc,pct_covid_deaths,never,rarely,sometimes,frequently,always,pct_less_than_high_school,pct_high_school_diploma,pct_college_associates,pct_bachelors_or_higher,unemployment_rate,median_household_income,log_poverty_rating,pct_voters,log_population,log_traffic_volume
Indiana,Johnson,18081,77618,24736,15,51219,30,1618,0.31868896390012624,0.6598855935478883,1.9325414208044524e-4,3.865082841608905e-4,0.020845680125744028,Republican,0.1610866239,0.1825089554,0.314,3.6430214417,4.4323656064,0.1911872464,0.2478028485,0.1457449192,0.0226212194,0.0030596896,0.0360825732,0.5064490318,0.005567473,0.1,0.244,8.193311e-4,0.0350392063,0.8874827972,0.1198920227,0.105,8.8370793453,0.3192833381,0.1089105016,0.1295511417,0.7180379009,Large fringe metro,0.10008103727714748,0.057,0.094,0.1,0.192,0.557,7.9,31.1,28.3,32.7,5.6,74427,3.9682026681428497,0.4798194912372887,5.208884562077602,2.282487157114557
Indiana,Knox,18083,16011,4067,3,11655,4,282,0.2540128661545188,0.7279370432827431,1.8737118231216038e-4,2.4982824308288055e-4,0.017612891137343076,Republican,0.1900096021,0.2039625825,0.344,4.2537167936,4.6749448279,0.1710467858,0.2146903374,0.1783981569,0.0286759724,0.003387993,0.0223607535,0.4936441252,0.002186444,0.178,0.337,5.420789e-4,0.0089985093,0.924515517,0.109860116,0.138,17.596246134,0.3111184244,0.127731809,0.1432010662,0.6500835841,Micropolitan,0.15845070422535212,0.158,0.125,0.121,0.259,0.338,11.3,35.8,36,16.9,5.9,48760,3.6415732531781755,0.4412932032412767,4.5596912189895855,2.0710696939589037
Indiana,Lake,18089,219956,124870,38,91760,76,3212,0.5677044499809053,0.41717434395970104,1.7276182509229118e-4,3.4552365018458237e-4,0.014602920584116823,Democrat,0.2106261443,0.186478692,0.355,4.5888266631,4.4944986148,0.1720369634,0.2336734715,0.1653637097,0.2337477886,0.0055139128,0.193851915,0.5159585559,0.0218462689,0.131,0.273,5.966008e-4,0.0169339672,0.5397111131,0.153823178,0.143,9.8014990528,0.3861434172,0.1407184185,0.1385298381,0.6962041017,Large fringe metro,0.1215680292861501,0.043,0.057,0.088,0.219,0.592,11.3,35.1,31,22.6,10.3,57280,4.83930831882867,0.44105875275716866,5.6978393682183635,2.6196848651970193
Indiana,Laporte,18091,49392,22427,0,25997,0,968,0.45406138645934563,0.5263402980239715,0,0,0.019598315516682865,Republican,0.1834745739,0.2268348124,0.369,4.1831217341,4.5188852884,0.1885689636,0.2141772796,0.1790067905,0.1124928414,0.0046542493,0.0684047379,0.4846327961,0.007494348,0.129,0.301,3.272519e-4,0.0062632378,0.7895861172,0.1357723577,0.142,12.269492588,0.3677820924,0.1263903354,0.1421215216,0.718441171,Small metro,0.0986024844720497,0.084,0.075,0.168,0.206,0.466,11.5,39.6,30.9,18,9.5,56427,4.138965478289827,0.4393641531085156,5.050831991374726,2.341475440432427
Indiana,Madison,18095,51793,19524,16,31215,12,1026,0.3769621377406213,0.6026876218794045,3.0892205510397156e-4,2.316915413279787e-4,0.019809626783542176,Republican,0.2063631407,0.2163869554,0.388,4.6599341373,5.0419137675,0.1588467511,0.2162741725,0.1829205267,0.0838392175,0.0041113537,0.0411829591,0.5002198379,0.0070556999,0.173,0.325,6.016615e-4,0.0061631737,0.848088182,0.1302488336,0.144,13.822607299,0.3742482091,0.1425846052,0.1509238525,0.6988254055,Large fringe metro,0.13193783698065334,0.062,0.084,0.15,0.145,0.559,11.6,39.4,30.6,18.4,7.9,54145,4.205637359479429,0.39801274120296015,5.114374092383938,2.1644464933817127
Indiana,Marion,18097,389619,247772,190,134175,254,7228,0.6359340791901832,0.34437488931494614,4.8765588947150934e-4,6.519189259250704e-4,0.01855145667947405,Democrat,0.1904312284,0.1924161998,0.325,3.9315751695,4.2232618359,0.1774973955,0.2463793772,0.1260728838,0.2816533462,0.0045324562,0.1064388742,0.5180606911,0.0350989253,0.118,0.263,7.300952e-4,0.0364534342,0.5480061173,0.1827099352,0.174,11.577948009,0.3540824336,0.1252649653,0.1362381935,0.5397322191,Large central metro,0.12667433642863013,0.051,0.053,0.116,0.232,0.548,13.9,28,27.2,30.9,7.9,50707,5.15566087755447,0.398708354354213,5.989984791581635,2.8381237255081295
Indiana,Marshall,18099,19927,5712,5,13844,4,362,0.28664625884478345,0.6947357856175039,2.5091584282631606e-4,2.0073267426105285e-4,0.018166307020625282,Republican,0.1842580608,0.207959188,0.414,4.0827980772,4.6087977267,0.1718584823,0.2506054316,0.1786239405,0.0063354091,0.00380557,0.1042207231,0.5015568241,0.0239266189,0.121,0.319,8.216572e-4,0.0070057084,0.8688591939,0.131617432,0.1,15.054410942,0.360495363,0.1245575695,0.1392037121,0.7520440707,Micropolitan,0.1347678369195923,0.12,0.103,0.159,0.229,0.389,15.1,38.8,26.5,19.7,6.4,53695,3.694341910364181,0.4323028528039918,4.663653819312059,1.940219984980652
Indiana,Monroe,18105,63151,39861,26,22071,88,1105,0.6312014061535051,0.3494956532754826,4.117116118509604e-4,0.0013934854554955582,0.017497743503665817,Democrat,0.172564727,0.1992325154,0.253,4.1998009229,4.8292664039,0.1917058674,0.1563195546,0.1310195553,0.0347475105,0.0031582458,0.0350197731,0.5028893865,0.0109351731,0.065,0.227,6.534302e-4,0.0704751663,0.834049157,0.2056927045,0.168,9.4566829494,0.3240765268,0.1299258804,0.1521432239,0.5479410123,Small metro,0.12374000695168579,0.037,0.037,0.094,0.242,0.591,7.3,22.2,24.8,45.7,5.5,53113,4.442636525782231,0.451989006427232,5.14525236028095,2.4010461385204733
Indiana,Morgan,18109,36159,7781,2,27512,2,862,0.21518847313255343,0.7608617494952847,5.531126413894189e-5,5.531126413894189e-5,0.023839154843883957,Republican,0.1756072166,0.1947825611,0.359,4.1243703677,4.3891042604,0.171382231,0.2259969194,0.1693479377,0.0048348451,0.0033088026,0.0158879571,0.5034086371,0.002723469,0.113,0.279,4.136003e-4,0.0060471219,0.9593530721,0.114012863,0.112,9.8977235236,0.3111837593,0.1199999148,0.133376717,0.7617835378,Large fringe metro,0.09016393442622951,0.06,0.131,0.136,0.188,0.485,11.9,39.3,31.6,17.3,5.4,63414,3.792461731346951,0.5037475619949847,4.856003453997221,2.1013927266126764
Indiana,Porter,18127,86509,39746,33,45008,66,1656,0.45944352610711026,0.5202695673282549,3.8146320036065614e-4,7.629264007213123e-4,0.019142516963552927,Republican,0.161487125,0.1878441902,0.335,3.9656149388,4.5986161413,0.1931183602,0.220668184,0.1639385827,0.0389872283,0.0036852719,0.1026333479,0.5051122092,0.0061151487,0.106,0.25,3.596825e-4,0.0146998125,0.8282427444,0.1275828928,0.104,9.0259138738,0.3681279534,0.1175327489,0.1351526677,0.7545686192,Large fringe metro,0.09296987087517934,0.05,0.1,0.108,0.231,0.512,6.4,35,30.1,28.4,8.1,74064,4.127784876362171,0.4994313425511647,5.238585498161432,2.1084618215131288
Indiana,St. Joseph,18141,115238,59896,198,53164,55,1925,0.5197591072389316,0.4613408771412208,0.0017181832381679655,4.7727312171332373e-4,0.01670455925996633,Democrat,0.1890329959,0.1904198845,0.33,3.9519234988,4.5568864343,0.1990878359,0.2363805577,0.1580043653,0.1321448752,0.0056542244,0.0891380539,0.5131088632,0.0142098595,0.097,0.263,9.860731e-4,0.0258890354,0.7224444272,0.1257683918,0.141,11.315145285,0.3680304338,0.1258875109,0.1406731231,0.6783319011,Medium metro,0.10110125420617926,0.031,0.04,0.102,0.228,0.598,11.5,30.7,28.2,29.6,8.4,53881,4.600406528724327,0.4222533270797913,5.436022632112568,2.4207994930657066
Indiana,Shelby,18145,19991,5023,0,14568,0,400,0.25126306838077134,0.7287279275674053,0,0,0.02000900405182332,Republican,0.1795496341,0.2058748183,0.366,3.9579353557,4.3486425116,0.1637269175,0.2280627004,0.1714170385,0.0122216491,0.003543157,0.0437512614,0.5033749692,0.0084980426,0.171,0.298,0.0014127778,0.008588792,0.9216244702,0.1166955517,0.108,11.037278973,0.360363994,0.1171806417,0.1333175135,0.7328067701,Large fringe metro,0.13463751438434982,0.16,0.057,0.177,0.193,0.413,12.7,42.4,26.2,18.7,7.1,59798,3.644832328825636,0.4437021418266563,4.653742994025736,2.2940123854112375
Indiana,Tippecanoe,18157,71448,35017,8,34581,10,1832,0.4901046915239055,0.48400235136042996,1.1196954428395476e-4,1.3996193035494345e-4,0.02564102564102564,Democrat,0.1942650832,0.1911701405,0.325,4.4369931865,5.2019385305,0.2003611213,0.2071142928,0.1164011023,0.0540798143,0.003957565,0.0850151258,0.4888421532,0.0171108751,0.075,0.245,5.542663e-4,0.0856108325,0.7542528283,0.1754437436,0.15,10.179078321,0.3206745907,0.1358332617,0.1526136126,0.5436248408,Small metro,0.13469985358711567,0.093,0.083,0.102,0.204,0.518,8.4,25.4,27.5,38.7,6.3,51228,4.4590907896005865,0.38361136316046623,5.270098613196524,2.44280646114444
Indiana,Vanderburgh,18163,77662,34415,36,41844,45,1322,0.44313821431330636,0.538796322525817,4.635471659241328e-4,5.79433957405166e-4,0.01702248203754732,Republican,0.1938064551,0.2139977125,0.342,4.4084718531,5.0769231503,0.1887254972,0.215760275,0.1689358692,0.0955662139,0.0030059567,0.0273519953,0.5154055279,0.0064439575,0.109,0.285,0.0019339795,0.0132173682,0.8354459757,0.142568795,0.15,14.921592811,0.343149727,0.1329654377,0.1545992592,0.6433634321,Medium metro,0.13220675944333996,0.07,0.039,0.115,0.234,0.542,9.9,32.5,30.6,27,7.2,51603,4.401228167498113,0.431129813030155,5.2556005148126745,2.3376102257226776
Indiana,Vigo,18167,43594,18123,11,24545,15,900,0.4157223471119879,0.5630361976418773,2.523283020599165e-4,3.440840482635225e-4,0.02064504289581135,Republican,0.2026798819,0.2207908895,0.346,4.4877088194,5.1161227227,0.1785431438,0.2045424916,0.1631218222,0.0717225709,0.0038831878,0.0272102509,0.493369713,0.0048519275,0.116,0.287,4.004246e-4,0.020216788,0.8550090328,0.1610845295,0.161,14.323449533,0.3527847105,0.136355872,0.1563308151,0.6130534461,Small metro,0.13439218081857054,0.118,0.064,0.102,0.25,0.466,11.6,32,31.2,25.1,7.9,48082,4.306231964874957,0.4106713894096257,5.0259322723129936,2.4027568156396746
Indiana,Warrick,18173,33829,11923,14,21326,9,557,0.3524490821484525,0.6304058647905643,4.138461083685595e-4,2.660439268083597e-4,0.01646516302580626,Republican,0.1611701176,0.1764583031,0.352,3.8180840807,4.2273118516,0.1794963098,0.2384803491,0.1749644381,0.0159189349,0.0027970016,0.0193073026,0.5098054885,0.0042238829,0.139,0.294,4.635031e-4,0.026675404,0.9216839548,0.1082009446,0.096,10.714856869,0.3268865682,0.108355205,0.1230701871,0.7944121647,Medium metro,0.17082785808147175,0.045,0.038,0.117,0.252,0.548,6.8,31.3,31.7,30.3,5.4,79644,3.589726256254237,0.5294218911390027,4.805487265004143,1.8213743091696843
Indiana,Wayne,18177,27679,9524,3,17567,14,571,0.3440875754181871,0.6346688825463348,1.0838541854835796e-4,5.057986198923371e-4,0.020629357997037464,Republican,0.195256532,0.2125568275,0.375,4.4913788195,5.015157232,0.1533326503,0.2195310604,0.1915645474,0.0485319097,0.0036550595,0.0313334142,0.5156363747,0.0077919595,0.17,0.313,9.858044e-4,0.0104495268,0.8793982043,0.1398837427,0.146,13.749338974,0.3226898732,0.1359226468,0.1512333218,0.6758483334,Micropolitan,0.15734557595993323,0.162,0.09,0.138,0.261,0.348,13.5,37.3,30.9,18.2,6.8,47885,3.9812294874200007,0.4158940994395444,4.823167636881773,2.2078427146218216
Kansas,Crawford,20037,16645,6179,NA,10045,NA,421,0.371222589366176,0.6034845298888555,NA,NA,0.02529288074496846,Republican,0.1911985275,0.1881841757,0.336,4.0997601704,4.197539677,0.188017775,0.2175863041,0.1551808093,0.021835516,0.0117122428,0.0578692432,0.4983469592,0.0109077061,0.111,0.276,0.0031010533,0.0188882339,0.8641174812,0.1623788841,0.166,11.784598043,0.3144793493,0.1228527485,0.13005389479999999,0.5842689165,Micropolitan,0.13260219341974078,0.108,0.143,0.118,0.139,0.492,7.9,29.3,33,29.9,5.5,42723,3.834293512442696,0.42710150877553116,4.590752693877779,1.5040958232373076
Kansas,Douglas,20045,59495,40785,NA,17286,NA,1424,0.6855197915791243,0.29054542398520883,NA,NA,0.023934784435666864,Democrat,0.145252756,0.1661903128,0.279,3.3758538276,3.8816321938,0.2400957133,0.1818982839,0.1231430548,0.043833789,0.0266395468,0.0637372772,0.5016304885,0.0088686502,0.065,0.171,9.305313e-4,0.0499110643,0.7832603182,0.199502375,0.159,9.2720604671,0.2833795938,0.1020505742,0.1163079683,0.518447315,Small metro,0.06606217616580311,0.006,0.009,0.024,0.227,0.734,4.6,18.4,27.4,49.6,6.1,62559,4.233681297726346,0.500862903565265,5.074761602021211,2.3327665220754965
Kansas,Ellis,20051,13800,3737,NA,9758,NA,305,0.2707971014492754,0.7071014492753623,NA,NA,0.02210144927536232,Republican,0.1540896689,0.1589159296,0.3,3.409884652,3.4188965718,0.2022387919,0.2158829676,0.1538140021,0.0112852665,0.0044583769,0.0589690003,0.4964123999,0.0085782954,0.074,0.265,5.921282e-4,0.0185649599,0.8933820968,0.1374143836,0.14,11.502666527,0.2904353682,0.1032526453,0.1122471477,0.6126413954,Micropolitan,0.1969111969111969,0.154,0.154,0.224,0.148,0.32,6.7,26.9,30.1,36.3,3.5,51237,3.5558196830611912,0.4769475357710652,4.461408477126843,1.8082651274339134
Kansas,Finney,20055,11800,4325,NA,7236,NA,239,0.3665254237288136,0.6132203389830508,NA,NA,0.020254237288135593,Republican,0.1992839898,0.170835347,0.363,3.7138099752,3.4982934072,0.1616280212,0.3014940865,0.1101854634,0.0337603453,0.0130834995,0.505312611,0.4852913059,0.1259512485,0.093,0.283,0.0013657098,0.0448499085,0.40386769,0.1578947368,0.076,10.247006795,0.3142350255,0.1170891585,0.1149216282,0.6251498921,Micropolitan,0.21147540983606558,0.166,0.089,0.163,0.239,0.343,29,22.2,31.8,17.1,3.5,57412,3.6671726724788685,0.3067325188458539,4.5851221863068155,1.3538597235136165
Kansas,Johnson,20091,347214,184259,NA,155631,NA,7324,0.5306784864665596,0.4482278940365308,NA,NA,0.021093619496909688,Democrat,0.0927198448,0.1063854563,0.271,2.5232095756,2.8952137646,0.2126862643,0.2437315394,0.145129737,0.0474366376,0.0039511007,0.0777033076,0.5092953787,0.0181900224,0.077,0.175,4.384534e-4,0.0518596615,0.7972805851,0.1087744579,0.102,8.6099279743,0.2511579406,0.0715045519,0.0870463203,0.6912377012,Large fringe metro,0.11303344867358708,0.029,0.019,0.075,0.224,0.654,4,14.5,25.5,56,5.1,91913,4.500593207431217,0.5693311448636825,5.785232285787172,2.3952907487177266
Kansas,Reno,20155,27941,8886,NA,18443,NA,612,0.31802727175119,0.6600694320174654,NA,NA,0.02190329623134462,Republican,0.1396948267,0.1594905978,0.36,3.4788423176,3.318056417,0.1555250787,0.2240704501,0.1976195823,0.0303647621,0.0087421,0.0967886818,0.4978666068,0.0094254032,0.116,0.27,6.095409e-4,0.0054698277,0.840268198,0.1330403516,0.132,15.357542793,0.3233247086,0.1076267583,0.1109140365,0.6868513492,Micropolitan,0.12392108508014797,0.135,0.077,0.143,0.191,0.454,11.5,27.7,39.9,20.9,5.5,53371,3.8966364305295844,0.4514039225823128,4.791676616661536,1.3450245491000354
Kansas,Saline,20169,24531,8214,NA,15722,NA,595,0.334841628959276,0.6409033467856997,NA,NA,0.024255024255024255,Republican,0.1619384562,0.178542953,0.345,3.5951670679,3.6212249692,0.1659871331,0.2314111873,0.1793349387,0.0322236724,0.0077388283,0.113637617,0.5039797063,0.0180741604,0.102,0.28,8.088087e-4,0.0234370692,0.8006102829,0.1419642857,0.124,15.712354295,0.2834576413,0.1071175516,0.1119143678,0.6753714543,Micropolitan,0.15869853917662682,0.126,0.133,0.175,0.209,0.357,8.5,30.1,34.1,27.3,5.5,56741,3.8138477542288545,0.45174299762444065,4.7348238230963196,2.1490079138630964
Kansas,Sedgwick,20173,223688,95870,NA,122416,NA,5402,0.4285880333321412,0.5472622581452737,NA,NA,0.02414970852258503,Republican,0.1607741611,0.170320928,0.336,3.5736747668,3.9367783444,0.164302947,0.2568481349,0.145027229,0.0873488874,0.0133000524,0.1490010845,0.5052520702,0.0244030814,0.106,0.255,9.481958e-4,0.0455309215,0.6784136509,0.1345623308,0.138,9.9476918824,0.3364660873,0.1088620573,0.1246409865,0.6362990923,Medium metro,0.11404552303909905,0.06,0.055,0.126,0.26,0.499,10.4,26.3,32.4,30.9,8.7,60014,4.806593713770391,0.4270289257460521,5.7191853925786855,2.258372077697493
Kansas,Shawnee,20177,85657,43015,NA,40443,NA,2199,0.502177288487806,0.472150553953559,NA,NA,0.02567215755863502,Democrat,0.1694550031,0.1775899367,0.367,3.561661918,3.7543930867,0.1732539023,0.2363393597,0.1819503208,0.0774821267,0.0141465586,0.1262880354,0.5157268492,0.0137921109,0.113,0.248,0.0012450774,0.0157127646,0.7370464059,0.1330704781,0.133,16.162795266,0.3040024075,0.1053230324,0.1136453933,0.6480136634,Small metro,0.1303564277132559,0.009,0.078,0.095,0.184,0.633,7.8,31.4,29.9,30.9,5.9,59451,4.225748524181864,0.4787741253933564,5.252632188258951,2.30231762467238
Kansas,Wyandotte,20209,56785,36788,NA,18934,NA,1063,0.6478471427313551,0.33343312494496785,NA,NA,0.01871973232367703,Democrat,0.2302803848,0.2098008463,0.395,4.3112911505,4.1456859805,0.1814975064,0.2785499988,0.1226742639,0.2190365585,0.0138394909,0.2931939706,0.5038711863,0.0787901295,0.128,0.329,0.0034598727,0.0530654956,0.4053494955,0.1977482435,0.163,10.224577707,0.3572705049,0.1335941498,0.1324083933,0.5712451861,Large fringe metro,0.1427927927927928,0.025,0.056,0.076,0.178,0.665,21.1,32.1,28.6,18.1,7.8,47292,4.528621073852407,0.3355195131318503,5.228515847197743,2.3794342996812587
Louisiana,Acadia,22001,28425,5443,145,22596,NA,241,0.19148636763412488,0.794934036939314,0.005101143359718558,NA,0.008478452066842569,Republican,0.2089003532,0.2153408807,0.384,4.8041919455,4.9960995667,0.1977802889,0.2584659913,0.1526129603,0.1792571153,0.0038430616,0.0272712655,0.512108056,0.0124554854,0.114,0.353,3.215951e-4,0.0031998714,0.7726804953,0.1227102185,0.151,7.9884965649,0.3235765799,0.1475431307,0.1567534089,0.7075873072,Medium metro,0.10161662817551963,0.122,0.111,0.138,0.265,0.362,21,41.3,24.3,13.3,7.3,44728,4.092194120697316,0.49369528970404336,4.760241489679436,1.8041189701335643
Louisiana,Bossier,22015,54655,15662,287,38074,NA,632,0.28656115634434176,0.6966242795718598,0.005251120665995792,NA,0.01156344341780258,Republican,0.1860148107,0.1888651436,0.308,4.3087254808,4.8037464777,0.2029963862,0.2483704839,0.1434131383,0.2246098203,0.0063215002,0.0676573495,0.5052954358,0.0076714994,0.117,0.27,0.0014467115,0.0191138892,0.662365845,0.1471424061,0.133,7.4431577793,0.3675570441,0.1315980809,0.1434224919,0.6241649131,Medium metro,0.12101910828025478,0.068,0.096,0.144,0.225,0.468,10.3,29.7,34.8,25.2,6.4,54080,4.308329596317398,0.4245180432790145,5.109733744859532,2.2928511345659794
Louisiana,Caddo,22017,104912,55110,760,48021,NA,1021,0.5252973921000458,0.4577264755223425,0.007244166539576026,NA,0.009731965838035686,Democrat,0.2287532921,0.2192398045,0.399,4.8965442599,5.2110943682,0.1734823855,0.2368538049,0.1712730835,0.4939527914,0.0050263047,0.0288364166,0.5267246277,0.0049239343,0.13,0.308,6.257153e-4,0.0127530648,0.4455874725,0.1725216678,0.197,12.125832891,0.3612615759,0.1521152834,0.1612362734,0.5932544624,Medium metro,0.17449360642752065,0.058,0.079,0.158,0.209,0.497,13,33.7,29.8,23.5,9,45613,4.751894688043747,0.44108842622178873,5.376299503905529,2.4442567888719897
Louisiana,Calcasieu,22019,82663,25982,532,55066,NA,1083,0.3143123283694035,0.6661505147405732,0.006435769328478279,NA,0.013101387561545068,Republican,0.193264506,0.2024588838,0.354,4.3580781378,4.5514733124,0.1906317599,0.2489562409,0.147982394,0.2537220844,0.0058292962,0.0377427232,0.5110431683,0.007049708,0.113,0.298,6.055772e-4,0.0135590216,0.6717131435,0.1294086797,0.136,10.867149102,0.3798818518,0.1331844657,0.1431875993,0.6709877741,Small metro,0.1346111958179046,0.102,0.139,0.077,0.212,0.471,13.2,34.1,30.5,22.3,9,53050,4.5768249102949845,0.3813132827455774,5.336029228776869,2.263319078281414
Louisiana,East Baton Rouge,22033,208182,115577,1745,88420,NA,2440,0.5551728775782728,0.424724519891249,0.008382088749267469,NA,0.011720513781210671,Democrat,0.199904705,0.1826994701,0.319,4.4980492554,4.9471293466,0.2178880747,0.2266144468,0.141800996,0.465320803,0.0027032176,0.0420427435,0.5223809178,0.0178359154,0.116,0.285,3.809904e-4,0.03373806,0.4440375003,0.1818936877,0.172,12.189984494,0.3546900377,0.1377897727,0.1494312736,0.5889031512,Medium metro,0.1570023999380661,0.052,0.031,0.09,0.183,0.642,9.5,27.3,28.3,34.9,7.8,56303,4.8808764461441205,0.4557588866437089,5.65970803094977,2.6040716612562864
Louisiana,Iberia,22045,32713,11027,182,21251,NA,253,0.33708311680371716,0.649619417357014,0.0055635374316021155,NA,0.007733928407666677,Republican,0.2276526933,0.212427822,0.413,4.8508049514,5.050027141,0.1867130612,0.2582709576,0.1498146347,0.32112600610000003,0.0061882409,0.0430216659,0.5107483684,0.0176955709,0.133,0.288,6.343299e-4,0.0268392044,0.5878969848,0.1434027115,0.171,6.0962092662,0.3727907163,0.1481770354,0.1534337375,0.665157503,Medium metro,0.08831168831168831,0.112,0.084,0.085,0.253,0.467,20.1,43.7,22.7,13.6,9.4,47731,4.177796133292215,0.467803057386778,4.844657317778532,1.8823607328819998
Louisiana,Jefferson,22051,193733,84477,1372,105949,NA,1935,0.43604858232722354,0.5468815328312677,0.007081911703220411,NA,0.009987973138288263,Republican,0.2021275946,0.1874366959,0.334,4.5090259883,4.5981963562,0.1959106507,0.2199234652,0.1712471576,0.2681873789,0.006372523,0.1485977454,0.5159140285,0.0474962738,0.142,0.268,6.427816e-4,0.0420872202,0.523493783,0.1785566523,0.127,7.6075765996,0.3749258953,0.1353949771,0.1383547521,0.6148968294,Large fringe metro,0.1381389030395653,0.044,0.031,0.066,0.174,0.685,14.3,30.8,28,26.8,9.3,55909,4.7973298752779066,0.43952212096256416,5.644222865850541,2.741616679676101
Louisiana,Lafayette,22055,114521,39685,805,72519,NA,1512,0.346530330681709,0.6332375721483396,0.007029278472943827,NA,0.013202818697007537,Republican,0.1735125758,0.1779862664,0.312,4.3830100682,4.8473914362,0.2021820842,0.2362201481,0.1320814558,0.2636851167,0.0037729321,0.0464490778,0.5133576624,0.0179155646,0.1,0.258,5.601733e-4,0.0193548121,0.6535039665,0.1439130922,0.14,7.4231395756,0.3647926756,0.1349591264,0.1447055027,0.6516235128,Medium metro,0.1262343647136274,0.062,0.083,0.105,0.217,0.533,11.4,30.4,25.2,33,7.1,60053,4.598199376633215,0.47371077091080566,5.383371872105036,2.391053883482259
Louisiana,Lafourche,22057,45388,8672,268,36024,NA,424,0.191063717282101,0.793689962104521,0.005904644399400722,NA,0.009341676213977263,Republican,0.1836400413,0.1922475825,0.396,4.3773573799,4.6448609992,0.2073501327,0.2323090251,0.1545940988,0.1337206339,0.0301686796,0.043795546,0.5095245375,0.0149685932,0.134,0.32,7.236406e-4,0.0093665596,0.7678234725,0.1169354839,0.119,5.0799585475,0.31384364,0.1329202865,0.1418034799,0.7550550084,Small metro,0.14951456310679612,0.078,0.039,0.159,0.151,0.573,21.8,40.5,20.8,16.9,6.5,54145,4.224144432171291,0.46524595877282,4.989258436747493,1.5691523279228266
Louisiana,Lincoln,22061,19275,7559,129,11311,NA,276,0.39216601815823604,0.586822308690013,0.00669260700389105,NA,0.014319066147859922,Republican,0.2317574085,0.2097949762,0.358,4.987245815,5.1190631702,0.1905557844,0.2002712094,0.1355199593,0.4029578778,0.0048521061,0.032100178,0.5137723536,0.0077124857,0.101,0.307,0.0010382236,0.0161666243,0.5337316722,0.1930592009,0.21,13.195375335,0.3723503687,0.1624730142,0.1651451945,0.5159250185,Micropolitan,0.10261374636979671,0.102,0.08,0.111,0.29,0.417,11.5,26.8,26,35.6,6.3,41608,4.092053606425475,0.39827671708405654,4.684809468055244,2.0101208886563935
Louisiana,Natchitoches,22069,16554,6896,128,9358,NA,172,0.41657605412589105,0.5653014377189803,0.007732270146188233,NA,0.010390238008940436,Republican,0.2600375773,0.2370099409,0.364,5.2589639815,5.4033549532,0.178799228,0.2344344137,0.1659380739,0.4098140148,0.0109159575,0.0244703691,0.51915466,0.0028002745,0.157,0.283,4.138752e-4,0.0064409323,0.5287772576,0.1820076415,0.223,12.557340919,0.3834861495,0.1683260714,0.1752536443,0.4500341763,Micropolitan,0.1391941391941392,0.096,0.063,0.113,0.167,0.561,11.6,35.1,34.2,19,6.8,49536,3.848004271497268,0.44126349460215913,4.574204950786184,1.8588001994583738
Louisiana,Orleans,22071,177819,147854,1698,26664,NA,1603,0.8314859491955303,0.14995023029035143,0.009549035817319858,NA,0.00901478469679843,Democrat,0.2119276632,0.2260962413,0.296,4.5305222042,4.8503203813,0.226046325,0.1997053754,0.1477215183,0.5911597264,0.0033810223,0.0561704935,0.52668757,0.0154394526,0.106,0.239,5.524212e-4,0.0293397032,0.3075144627,0.2579676451,0.218,9.9417226895,0.4051621318,0.1446690414,0.1565301515,0.4741553922,Large central metro,0.09015063731170336,0.019,0.034,0.087,0.206,0.654,13.5,22.8,26.2,37.6,12.2,45092,4.9489848014693205,0.4630739302650802,5.584327831428637,2.8760718358679993
Louisiana,Ouachita,22073,69166,25913,374,42255,NA,624,0.37464939421102855,0.6109215510510945,0.005407281034034063,NA,0.009021773703842929,Republican,0.2309344831,0.2143165679,0.401,5.0816881172,4.9620582098,0.1775378702,0.2487586988,0.1479009548,0.3731542321,0.0030749312,0.0222819226,0.5206344069,0.002619064,0.141,0.314,4.660948e-4,0.0104741868,0.5802557048,0.1556980933,0.186,12.381795553,0.3998807756,0.1564609176,0.1587915962,0.5895988427,Small metro,0.19521739130434781,0.076,0.098,0.121,0.229,0.476,13.5,34.1,28.2,24.2,7.4,43235,4.547959210587186,0.4312955203033024,5.205117713013719,2.2820242619711477
Louisiana,Rapides,22079,58865,19475,350,38347,NA,693,0.33084175656162407,0.6514397349868343,0.005945808205215323,NA,0.01177270024632634,Republican,0.2154231819,0.2243795674,0.397,4.6105245959,5.2909405561,0.1722681056,0.2470090838,0.163715323,0.3174277355,0.0089918966,0.0319465082,0.516183882,0.0080597137,0.145,0.305,4.595518e-4,0.0140852622,0.6111808949,0.1560585609,0.166,12.761302868,0.3710999713,0.1435216129,0.1610185584,0.6097916667,Small metro,0.15434360853632248,0.106,0.046,0.087,0.236,0.524,14.5,36.7,27.9,20.9,6.2,49687,4.362708610909318,0.45272759434869214,5.114020182226573,2.2030558202055244
